Date,ca,fr,ge,it,jp,uk,us
2005/6/2,-0.375467,0.295871,0.222031,0.269215,-0.072782,0.014626,0.199608
2005/6/3,0.504420,-0.621149,-0.488493,-0.626535,0.625769,-0.109965,-0.669076
2005/6/6,0.091746,-0.300889,-0.285091,-0.214623,0.551578,-0.228201,0.128126
2005/6/7,-0.439469,0.742872,1.343360,0.770537,-0.402750,1.458235,-0.025541
2005/6/8,0.939653,0.302293,0.315436,0.529701,0.487807,0.055061,-0.238255
2005/6/9,-0.300041,-1.544205,-1.002300,-0.900533,-1.726393,-1.008967,0.534769
2005/6/10,0.868878,0.162875,-0.038498,-0.288504,0.194113,0.146771,-0.242690
2005/6/13,-0.180764,-0.197877,-0.294601,0.018734,-1.006601,-0.248501,0.230132
2005/6/14,-0.042928,-0.039126,-0.073323,0.239406,0.376456,0.234183,0.237192
2005/6/15,1.731712,0.182034,-0.327834,0.442855,0.612720,0.129051,0.213829
2005/6/16,1.252507,-0.208410,0.512207,0.102066,0.389553,0.537012,0.389551
2005/6/17,0.111349,2.047926,1.737872,1.215060,1.118791,0.867281,0.472572
2005/6/20,0.792056,-1.407083,-1.143954,-2.227204,-0.663809,-0.111411,-0.049419
2005/6/21,-0.759683,0.623669,0.415452,0.349932,0.813597,0.277564,-0.202383
2005/6/22,1.007178,0.168751,0.197910,-0.131480,0.019581,0.189014,0.016013
2005/6/23,-0.478309,-0.420027,-0.494793,-0.699874,0.102639,0.101734,-1.069662
2005/6/24,0.052697,-0.638383,-0.946631,-0.636821,-0.547898,-0.599823,-0.748769
2005/6/27,0.336584,-0.369819,-0.347397,-0.364644,-1.061035,-0.430943,-0.060875
2005/6/28,0.311982,0.196086,0.037178,0.246772,0.256881,0.392532,0.916773
2005/6/29,0.330133,0.754396,0.490824,0.402695,0.144006,-0.351809,-0.145342
2005/6/30,-1.301568,0.272437,0.322329,0.854967,-0.301297,-0.597025,-0.686947
2005/7/1,-1.297799,-0.233883,-0.497939,-0.623527,-0.406418,-0.217464,0.270530
2005/7/4,0.260184,-0.560102,-0.379313,-0.152944,0.382910,-0.154724,0.000000
2005/7/5,1.198628,-0.240067,-0.401538,-0.334412,-0.271290,-0.314020,0.864405
2005/7/6,1.179425,0.835549,0.488665,0.651210,-0.133216,0.988201,-0.789096
2005/7/7,0.453390,-1.168964,-1.556717,-1.462480,-0.386085,-2.329194,0.247373
2005/7/8,1.654090,1.745221,1.320699,1.503187,-0.417577,1.144229,1.156626
2005/7/11,0.760710,1.633552,2.514810,1.747558,0.952303,1.309213,0.621323
2005/7/12,0.775855,0.880842,0.892603,0.644560,0.885122,0.473826,0.218464
2005/7/13,-0.234403,-0.189157,-0.376855,-0.063390,-1.207407,-0.533765,0.059096
2005/7/14,-1.186115,0.725252,0.509897,0.644579,0.588536,0.560736,0.235344
2005/7/15,-0.436298,-0.485411,-0.193011,-0.855752,0.093817,-0.959828,0.139592
2005/7/18,0.156326,-0.110792,0.267628,0.379915,0.446423,-0.533709,-0.538860
2005/7/19,1.020456,0.760750,0.530864,0.448594,-1.228619,-1.054207,0.708633
2005/7/20,0.344073,0.025203,0.467763,-0.308296,-0.225108,-0.221198,0.464667
2005/7/21,0.296727,0.966273,1.709323,0.896623,2.565373,1.077036,-0.688905
2005/7/22,0.702646,-0.226275,0.064290,0.082260,-0.927353,0.195745,0.521381
2005/7/25,-0.387892,-0.234585,-0.274164,-0.158379,-0.504593,0.577470,-0.409027
2005/7/26,-0.853293,-0.324383,-0.329473,-0.274345,-0.666998,-0.405764,0.205024
2005/7/27,0.857144,0.373441,0.392984,0.413922,0.728159,0.263581,0.451536
2005/7/28,0.173993,1.003002,1.174510,0.682869,0.132077,0.651647,0.553076
2005/7/29,-0.150718,0.352837,0.412063,0.278724,0.588108,0.714535,-0.716598
2005/8/1,1.066127,0.611619,0.571726,0.269990,0.463127,0.715862,0.109874
2005/8/2,2.282771,1.020602,0.804588,0.915098,0.621179,0.679862,0.686229
2005/8/3,-0.572655,0.716923,0.808430,0.827000,0.519552,0.641695,0.049786
2005/8/4,0.582638,-0.361783,-0.490329,-0.688758,-0.796217,-0.385283,-0.740652
2005/8/5,-1.448460,-1.085451,-1.197443,-0.801585,-1.818706,-0.236847,-0.820688
2005/8/8,1.159220,0.683546,0.462682,0.784618,0.477382,1.167868,-0.331074
2005/8/9,-0.573663,0.937239,1.268481,0.452069,0.809543,0.165766,0.672616
2005/8/10,1.118490,1.069372,1.947210,1.002626,3.135690,0.918759,-0.185751
2005/8/11,1.250641,0.045325,-0.268924,0.200676,1.933628,0.268168,0.708504
2005/8/12,0.527448,-0.762506,-0.406230,-0.411929,0.600993,0.099955,-0.567109
2005/8/15,-0.849889,-0.725476,-0.804387,-0.536513,0.267961,-0.359346,0.273327
2005/8/16,-1.165514,-0.845200,-1.025851,-0.841755,0.424053,-0.299005,-1.149438
2005/8/17,-1.126380,-0.337163,-0.470060,-0.546623,-0.496084,-0.547253,0.072419
2005/8/18,-2.087302,-1.261635,-1.492097,-1.818001,-0.541260,-1.335759,-0.114571
2005/8/19,1.473971,0.988649,1.266625,1.148666,-0.351057,0.660065,0.063048
2005/8/22,1.000173,0.734242,1.035324,0.744558,2.418721,0.711509,0.169266
2005/8/23,0.071382,-1.272997,-0.775505,-1.115844,-0.031403,-0.546878,-0.308127
2005/8/24,0.555088,0.147666,0.406602,1.050382,0.043914,-0.482818,-0.631136
2005/8/25,0.973968,-0.738655,-0.899691,-0.459232,-0.332905,-0.172187,0.233172
2005/8/26,-1.153311,-0.410714,-1.039367,-0.595671,0.689638,-0.160129,-0.609177
2005/8/29,0.692200,-0.115573,0.006388,-0.132855,-1.973318,-0.324001,0.602438
2005/8/30,0.416488,-0.680962,-1.034725,-0.866431,0.498080,-0.459023,-0.319116
2005/8/31,1.416741,1.919137,1.641586,1.968943,0.153383,1.565002,0.997178
2005/9/1,1.544154,2.008368,1.648068,1.909758,1.496814,2.268216,0.074739
2005/9/2,-0.613639,0.210066,0.495523,0.651450,0.809082,0.614384,-0.286396
2005/9/5,-0.121934,0.229623,1.145845,0.141154,1.141355,0.307124,0.000000
2005/9/6,0.458509,0.652598,0.889953,0.284676,-0.802174,0.347926,1.227737
2005/9/7,0.199251,0.047472,0.136304,-0.085575,-0.393247,-0.005673,0.258188
2005/9/8,-0.159320,-0.684656,-0.167829,-0.067048,-0.866436,-0.386419,-0.384344
2005/9/9,1.996254,0.735178,0.420401,0.234572,1.987833,0.320268,0.778674
2005/9/12,-1.236934,-1.169423,-1.467867,-1.044874,1.132075,-0.650053,-0.029245
2005/9/13,0.010776,-0.907256,-1.764417,-0.646538,-0.455882,-0.676656,-0.740554
2005/9/14,0.925601,0.611533,0.415264,1.031748,0.309454,0.441877,-0.355611
2005/9/15,-0.493023,-0.542601,-0.815016,-0.837007,0.891631,-0.603568,0.067076
2005/9/16,0.678834,0.674971,1.545364,0.719710,-0.798208,0.426118,0.806564
2005/9/19,1.367079,-0.595253,-1.743060,-0.644202,0.062887,0.424718,-0.542415
2005/9/20,-0.639357,0.752064,0.942887,0.307052,1.688700,-0.292930,-0.757115
2005/9/21,0.677364,-0.986634,-1.292124,0.193024,0.723615,-0.415856,-0.940852
2005/9/22,-0.862145,-1.160524,-1.172987,-1.356431,-0.542682,-0.954950,0.347918
2005/9/23,-0.120399,-0.037465,0.072922,-0.373059,-0.563289,-0.237528,0.070643
2005/9/26,0.845539,1.606660,1.800132,0.994090,2.036765,0.523574,0.058642
2005/9/27,0.296384,-0.633433,-0.772265,-0.492079,-1.469853,-0.562177,-0.036822
2005/9/28,-0.529874,1.182243,1.598790,0.839858,2.008650,0.574919,0.068485
2005/9/29,0.534843,-0.357974,-0.515584,-0.219225,2.327666,-0.298290,0.883467
2005/9/30,0.934676,0.854931,0.830690,0.346735,-1.319321,0.439996,0.167390
2005/10/3,0.390478,-0.760754,-0.527468,-1.116919,-0.933844,-0.416101,-0.116573
2005/10/4,-2.028245,0.776161,1.332476,-0.442697,0.849079,0.222340,-1.022232
2005/10/5,-2.854286,-1.067495,-1.192318,-1.221817,-0.524768,-1.209635,-1.508230
2005/10/6,-1.920566,0.227844,0.408418,0.703359,-2.559849,-0.357900,-0.431956
2005/10/7,1.274624,-0.292954,-0.327129,-0.895147,-0.162045,-0.947749,0.368576
2005/10/10,0.000000,-0.424611,-0.323939,-0.525859,-0.403339,-0.208273,-0.714846
2005/10/11,-0.237763,-0.049379,-0.213621,-0.554011,2.428083,-0.192087,-0.202128
2005/10/12,-0.802691,-0.513244,-0.741827,-0.262623,-0.132972,-0.415491,-0.677388
2005/10/13,-1.595578,-1.855446,-1.588551,-1.809081,-0.446200,-1.613322,-0.064259
2005/10/14,0.299033,1.322080,1.681942,1.537403,0.062032,1.190856,0.835655
2005/10/17,1.335105,-0.142421,-0.260437,-0.368497,-1.000556,-0.522873,0.300393
2005/10/18,-2.524878,-1.451552,-1.407557,-1.969463,-0.800183,-0.753427,-1.028192
2005/10/19,1.716927,-1.521953,-1.632127,-1.294591,-0.820685,-1.039514,1.477229
2005/10/20,-2.249123,0.373736,0.360821,0.138683,0.317567,0.468594,-1.477590
2005/10/21,0.239492,-0.220133,-0.292872,0.657206,-0.095863,-0.215947,0.263431
2005/10/24,0.373110,0.997606,0.998047,0.183762,-0.423415,0.911877,1.664722
2005/10/25,0.991833,0.466273,0.406399,0.674118,1.814029,0.440852,-0.251548
2005/10/26,-0.262948,0.129937,0.407988,0.258807,0.001168,0.337521,-0.467182
2005/10/27,-0.364033,-1.277323,-1.383512,-1.677795,1.527453,-0.429313,-1.078745
2005/10/28,0.094713,-0.601504,-0.023794,-0.094583,-0.944028,0.144059,1.621175
2005/10/31,0.584606,1.492282,1.181513,0.762550,1.026942,1.444213,0.748151
2005/11/1,-0.009016,0.065796,-0.032567,-0.024931,1.775797,0.011340,-0.329480
2005/11/2,2.075691,0.473303,1.283018,1.151482,0.045579,1.158363,1.061874
2005/11/3,0.941488,1.214101,0.680645,0.791980,-0.256491,1.392419,0.462621
2005/11/4,0.170409,-1.626226,-1.950922,-1.572507,0.585995,-1.663407,0.033149
2005/11/7,-1.117675,-0.096192,0.455669,0.126484,0.508906,0.330809,0.218834
2005/11/8,-0.628946,-0.290077,-0.584593,-0.660502,0.460892,-0.151474,-0.365830
2005/11/9,0.522248,-0.718113,-0.218622,-0.156429,-0.625829,-0.331480,0.149165
2005/11/10,-0.931076,-0.016124,0.100869,0.096989,-0.719344,0.076905,0.850094
2005/11/11,0.788937,0.896679,1.019216,0.870828,0.627474,0.354741,0.313673
2005/11/14,-0.295340,0.263650,0.020570,-0.291290,-1.647103,-0.003792,-0.064166
2005/11/15,-0.501437,-0.312821,0.033427,-0.281616,-0.662070,-0.865027,-0.369326
2005/11/16,1.268800,-0.788944,-0.684453,-0.100785,0.810945,-1.239411,0.193172
2005/11/17,0.389524,0.849847,0.943864,1.236327,2.250841,0.860068,0.987118
2005/11/18,-0.483372,0.558667,0.325735,0.290088,0.997030,0.288854,0.430450
2005/11/21,1.765780,0.957088,1.104629,0.417957,0.479844,0.322715,0.541961
2005/11/22,1.164475,-0.219661,-0.117695,-0.041127,-0.632292,-0.096137,0.521516
2005/11/23,0.730289,1.214305,1.002359,1.280036,0.445622,0.867474,0.361436
2005/11/24,1.427223,-0.564700,-0.125923,-0.271530,-0.549451,-0.194765,0.000000
2005/11/25,-0.410738,-0.177903,-0.305221,-0.315206,0.024666,-0.231059,0.217503
2005/11/28,-0.531860,-0.029549,0.143483,0.003352,1.395566,-0.595679,-0.891707
2005/11/29,-0.160277,0.020606,0.246555,-0.060350,-0.412630,0.107241,0.000925
2005/11/30,-1.075452,-0.198148,0.116133,-0.449786,-0.732802,-0.406118,-0.612991
2005/12/1,1.554885,0.837457,0.720296,0.624868,0.848211,1.129830,1.230106
2005/12/2,0.678973,0.434237,0.561641,0.168717,1.409489,0.770569,0.045301
2005/12/5,0.440253,0.357741,-0.213731,0.326590,0.513308,0.085142,-0.269350
2005/12/6,0.994442,0.696880,0.756936,0.683710,-0.453090,0.590150,0.102169
2005/12/7,0.196552,-0.767437,-1.086776,-0.318345,0.644653,-0.457897,-0.505414
2005/12/8,0.378673,1.102171,1.211389,1.091232,-1.649383,0.943155,-0.082646
2005/12/9,-0.387301,-0.118874,-0.060930,-0.137373,1.492982,0.101595,0.272843
2005/12/12,0.236772,1.241504,1.301979,1.178248,2.058515,0.684248,0.133921
2005/12/13,0.526702,0.239461,0.009662,0.020914,0.542814,-0.041366,0.562252
2005/12/14,-0.401809,0.440141,0.447718,0.965010,0.884663,0.447228,0.405756
2005/12/15,-0.679962,-0.709264,-0.443063,-0.685217,-0.927816,-1.033859,-0.148930
2005/12/16,0.441793,1.070210,1.638993,1.132028,0.451065,1.134659,-0.286432
2005/12/19,-0.195246,-0.233173,-0.109319,0.005005,0.414204,-0.404632,-0.644738
2005/12/20,-0.618364,-0.722276,-0.802053,-0.277628,0.777633,-0.025170,0.002099
2005/12/21,0.499875,0.341203,-0.021774,0.100516,0.957918,-0.444257,0.247503
2005/12/22,0.398339,0.421008,0.470902,0.516833,0.837321,0.044301,0.419655
2005/12/23,0.036819,0.137812,0.423250,-0.141543,0.270435,-0.249343,0.042602
2005/12/26,0.000000,0.000000,0.000000,0.000000,0.580659,0.000000,0.000000
2005/12/27,-0.534161,0.214384,0.436323,0.173059,-1.416201,-0.028890,-0.959309
2005/12/28,1.026336,0.185626,0.468682,0.503895,0.790271,0.162829,0.138761
2005/12/29,0.155810,-0.251517,-0.400646,-0.347262,0.191109,0.256656,-0.303675
2005/12/30,-0.571163,-1.549804,-1.279266,-1.116916,-1.025229,-0.889745,-0.479014
2006/1/2,0.000000,0.860820,0.770465,0.689685,0.000000,0.000000,0.000000
2006/1/3,2.707212,2.001182,1.780361,1.957659,1.180371,2.370810,1.634906
2006/1/4,0.866527,2.190395,2.057919,1.593665,1.773145,1.724122,0.394687
2006/1/5,-0.886261,-0.026425,-0.109525,-0.518187,1.073470,-0.650420,0.016100
2006/1/6,0.731353,1.101354,0.808546,1.095701,0.939498,1.597248,0.970019
2006/1/9,-0.982476,-0.405284,-0.574340,-1.095701,0.279590,-0.445792,0.377823
2006/1/10,0.702678,-0.308692,-0.766025,-0.288895,-1.832082,-0.633844,-0.008270
2006/1/11,0.465674,0.830358,0.984376,1.206367,1.043380,0.488295,0.335801
2006/1/12,-0.428546,-0.437994,-0.311181,-0.239418,0.829969,0.095551,-0.659260
2006/1/13,0.213426,-0.511542,-0.652159,-0.778208,-0.418584,0.045642,0.111738
2006/1/16,1.281779,0.482771,0.953888,1.330277,-1.381762,0.224103,0.000000
2006/1/17,-0.795250,-1.394466,-1.417723,-1.221975,-2.896369,-1.155951,-0.372480
2006/1/18,-1.778633,-0.491481,-0.864482,-0.499006,-2.620303,-0.439078,-0.415298
2006/1/19,1.457805,1.000851,0.834974,0.175111,2.710133,0.458827,0.562039
2006/1/20,0.659332,-1.031722,-1.657681,-1.217094,0.325027,-0.348215,-1.901998
2006/1/23,1.421386,1.113526,1.519002,1.801559,-1.444114,1.068812,0.215015
2006/1/24,-0.938919,-0.064937,-0.248305,-0.536212,1.298832,-0.478252,0.304482
2006/1/25,0.479640,0.721094,1.663796,0.753640,-0.694957,1.390911,-0.229152
2006/1/26,0.729218,1.621801,2.118651,1.340649,1.230775,0.303058,0.720412
2006/1/27,1.204290,0.647180,0.632136,-0.414025,2.318218,0.364508,0.738736
2006/1/30,1.036757,-0.822831,-0.278418,-0.528366,0.240927,-0.396427,0.125034
2006/1/31,0.217638,0.714417,0.683291,0.472688,0.961346,0.165526,-0.326537
2006/2/1,0.157382,0.656042,0.646820,0.458082,-1.587200,0.854916,0.129325
2006/2/2,-0.450718,-1.589498,-1.493066,-1.394884,0.503998,-0.956613,-0.927026
2006/2/3,-0.306845,-0.567395,-0.596721,-0.874503,-0.884243,-0.856369,-0.537030
2006/2/6,1.373064,-0.198062,-0.019141,1.118971,0.422120,-0.319370,0.094134
2006/2/7,-2.652113,-0.242939,-0.145844,-0.550169,0.535198,-1.031891,-0.834574
2006/2/8,-0.947722,-0.813883,-0.141389,-0.002132,-2.966716,-0.256451,0.824379
2006/2/9,0.420808,1.297968,1.374886,1.007419,0.780836,1.325297,-0.172470
2006/2/10,-1.136333,-1.247264,-0.886589,-1.233236,-0.493204,-0.450648,0.246819
2006/2/13,-1.046037,0.908180,0.853640,0.602014,-2.340289,0.349189,-0.405919
2006/2/14,0.924855,-0.230938,-0.191553,-0.422716,1.516634,-0.830843,0.976733
2006/2/15,-0.463161,-0.271197,0.234683,0.351453,-0.766174,0.832193,0.352019
2006/2/16,0.666635,0.534651,0.312639,0.570027,0.462778,0.139824,0.751270
2006/2/17,1.174289,0.799113,0.479453,0.729784,-1.954488,0.560740,-0.174907
2006/2/20,1.113433,-0.173640,0.230363,0.710486,-1.655395,0.495992,0.000000
2006/2/21,-0.196575,-0.184650,-0.302441,-0.100404,1.853637,-0.213300,-0.324734
2006/2/22,-0.426884,0.650409,0.805144,0.796853,-0.016686,0.039994,0.734888
2006/2/23,-0.866454,0.328391,0.296326,0.087961,3.118563,0.037544,-0.342227
2006/2/24,0.506614,0.097302,-0.184248,-0.104697,0.592987,0.017981,0.148935
2006/2/27,0.067672,0.108801,0.690246,0.242684,1.612766,-0.003926,0.381959
2006/2/28,0.147379,-0.964888,-1.460731,-1.096938,0.391776,-0.734711,-1.040160
2006/3/1,1.075284,1.251227,1.220531,0.440598,-1.660575,0.955415,0.822486
2006/3/2,1.443280,-0.411151,-0.930262,-0.878001,-0.251451,-0.609098,-0.138267
2006/3/3,0.238336,-0.149886,-0.762710,0.482916,-1.535384,0.758546,-0.147663
2006/3/6,-1.040267,0.363663,0.570233,0.983300,0.013186,0.644623,-0.706917
2006/3/7,-1.293793,-1.455483,-1.371484,-1.326670,-0.758329,-1.515477,-0.223978
2006/3/8,-1.369403,-0.205680,-0.901429,-0.134402,-0.785712,-0.760674,0.154427
2006/3/9,-0.184974,0.770822,1.017969,0.939497,2.260984,0.867700,-0.519433
2006/3/10,0.415674,0.829674,0.873775,0.409810,-0.941310,0.171066,0.691814
2006/3/13,0.512286,1.173400,1.264148,1.071174,1.553512,1.079868,0.193791
2006/3/14,1.176858,0.877362,0.985365,1.113347,0.777952,0.905687,1.053717
2006/3/15,0.894301,0.373204,0.613245,0.416550,0.050417,0.206459,0.437717
2006/3/16,0.344407,0.957623,0.972481,1.087660,-0.898461,1.053455,0.139257
2006/3/17,-1.347597,0.410178,-0.041948,-0.249923,1.962200,-0.015466,0.178540
2006/3/20,-0.935784,0.050689,0.366203,0.336108,1.346239,-0.044963,-0.155322
2006/3/21,0.191009,-0.520645,-0.539208,-0.412224,-0.651443,-0.466443,-0.621262
2006/3/22,0.096194,0.859193,0.248511,-0.201379,-0.102265,0.289978,0.574334
2006/3/23,0.179846,-0.900368,-0.681493,-1.706530,-1.103894,-0.974276,-0.219424
2006/3/24,0.938479,0.703569,0.674361,0.088502,0.577132,1.094013,0.142571
2006/3/27,-0.761533,-0.868612,-0.787510,-1.114186,1.250950,-0.632510,-0.122063
2006/3/28,-0.220639,0.198112,0.064119,-0.211506,-0.282425,-0.496825,-0.617474
2006/3/29,1.056900,-0.152492,-0.338245,-0.060405,-0.014915,-0.506205,0.778783
2006/3/30,1.297512,2.213367,2.327256,2.421358,1.619945,1.535120,-0.193131
2006/3/31,-1.342114,-0.641652,-0.534801,-1.104499,-0.418988,-1.459018,-0.364507
2006/4/3,0.476670,0.728921,0.972959,0.970702,1.453797,1.053489,0.184866
2006/4/4,0.302990,0.299177,1.120659,0.607248,0.100864,0.698570,0.594068
2006/4/5,1.395244,0.392616,0.313233,1.107135,-0.182364,0.284975,0.429022
2006/4/6,1.095168,-0.238713,-0.237288,-0.480181,1.728289,0.156698,-0.196002
2006/4/7,-0.278495,-1.740367,-2.193210,-1.913275,0.188670,-0.867797,-1.002804
2006/4/10,0.370926,0.179583,0.690341,1.237818,-0.707507,0.738118,0.062716
2006/4/11,-0.833930,-1.355809,-1.391498,-1.965421,-0.589251,-0.655360,-0.774939
2006/4/12,-0.437117,-0.697378,-0.279730,-0.046140,-1.414381,-0.036671,0.100813
2006/4/13,0.322695,0.114479,-0.089973,-0.420705,0.092900,0.523425,0.086424
2006/4/14,0.000000,0.000000,0.000000,0.000000,0.046816,0.000000,0.000000
2006/4/17,1.214378,1.575792,1.575766,1.575776,-0.678252,1.202863,-0.293916
2006/4/18,1.300345,-0.126069,-0.376764,-0.334804,1.235139,0.466434,1.697249
2006/4/19,0.767269,1.616270,1.928145,1.858600,0.307834,1.403933,0.196488
2006/4/20,-1.828739,0.695850,0.805218,0.542586,0.418951,-0.739261,0.115658
2006/4/21,1.287210,1.117421,0.800508,0.581049,1.063865,1.096275,-0.056358
2006/4/24,-0.957379,-0.288411,-0.022445,-1.295715,-0.867381,-0.530020,-0.204303
2006/4/25,0.556954,0.500645,0.364320,0.374245,0.482924,0.146318,-0.458957
2006/4/26,0.322062,0.628645,0.731379,1.055562,0.108360,0.308094,0.267048
2006/4/27,-0.680782,0.104108,0.170021,0.250872,1.078195,0.183301,0.372706
2006/4/28,0.309257,-0.166647,-0.477756,-0.377619,-1.026847,0.157110,0.068724
2006/5/1,0.685755,0.174474,0.174485,0.174504,1.152061,0.778234,-0.420593
2006/5/2,1.085535,1.179230,0.796436,1.171197,1.023296,1.302116,0.559834
2006/5/3,-0.816720,-1.158872,-1.519255,-0.898329,-0.370335,-1.101917,-0.387710
2006/5/4,-0.436156,1.353570,1.256860,1.184063,0.074847,0.899241,0.359974
2006/5/5,1.200993,1.410787,0.832484,1.109049,1.058060,1.443067,1.052345
2006/5/8,-0.288676,-0.212343,0.109711,0.182492,1.840966,-0.436688,-0.055393
2006/5/9,1.206324,0.925406,0.532750,1.004339,-0.097156,0.967738,0.025705
2006/5/10,-0.141362,-0.348736,-0.198330,0.007406,-0.763920,-0.468144,-0.178793
2006/5/11,-1.277715,-0.124233,-0.907321,-0.069085,-0.905827,0.125553,-1.276701
2006/5/12,-1.495831,-1.746049,-1.855512,-1.050582,-1.174423,-1.585238,-1.156786
2006/5/15,-2.221040,-2.141659,-1.568759,-1.586422,-0.205227,-1.606173,0.225302
2006/5/16,0.148527,0.500682,-0.022501,0.311825,-2.041043,0.312488,-0.185655
2006/5/17,-1.428192,-3.751678,-3.890281,-3.282945,1.094149,-2.964792,-1.704669
2006/5/18,-2.213473,-0.066120,0.204276,0.147541,-2.439957,0.114588,-0.680090
2006/5/19,-0.109582,-0.088495,-0.722411,-0.417868,-1.054975,-1.217161,0.403714
2006/5/22,0.578448,-1.920501,-1.641958,-2.566491,-1.431593,-1.754779,-0.414282
2006/5/23,-0.267798,2.800364,2.705568,1.596188,-1.579140,2.755545,-0.456530
2006/5/24,-1.625235,-2.048349,-2.282858,-1.287244,0.690989,-2.443152,0.150305
2006/5/25,3.938361,1.725329,2.134086,1.557442,-0.975843,1.782001,1.140402
2006/5/26,0.579628,1.532245,1.040311,0.608308,1.319979,1.151231,0.556799
2006/5/29,1.142996,-0.215762,-0.243971,0.154469,0.220696,0.207363,0.000000
2006/5/30,-0.850681,-1.425829,-1.326612,-0.967294,0.476407,-1.001756,-1.585355
2006/5/31,-0.230381,0.364515,0.835444,1.488349,-2.355028,0.395773,0.808451
2006/6/1,0.944400,0.155686,0.096311,0.337960,0.159845,0.268641,1.253258
2006/6/2,0.883000,1.190506,0.445607,0.730239,2.345169,1.289669,0.212192
2006/6/5,-2.184466,-0.779248,-1.113597,-0.140509,-1.031419,-0.564426,-1.818814
2006/6/6,-1.501794,-3.467522,-3.312945,-2.575151,-3.192990,-2.596292,-0.173170
2006/6/7,-1.459946,0.225462,0.346803,0.610334,-2.325523,0.335272,-0.651566
2006/6/8,-1.480552,-4.078708,-4.198628,-3.107799,-3.840645,-3.427121,0.090560
2006/6/9,1.198912,1.861890,1.572611,1.343090,1.489604,1.912971,-0.420185
2006/6/12,-1.245375,-1.413733,-1.784146,-1.475381,0.085352,-0.630729,-1.355122
2006/6/13,-3.470354,-2.548515,-2.300101,-1.569501,-4.485822,-2.115541,-1.065354
2006/6/14,0.605236,0.506562,0.643225,0.100515,0.803539,0.347486,0.515292
2006/6/15,1.821624,2.600930,2.447102,1.727719,1.223586,2.212856,2.176585
2006/6/16,-0.464693,-0.486288,-0.803782,-0.658372,3.283018,-0.396082,-0.361495
2006/6/19,-2.005820,0.062633,0.544309,-1.077238,-1.041764,-0.190122,-0.947331
2006/6/20,0.548899,0.962456,1.135538,0.645019,-0.678326,0.755243,-0.044395
2006/6/21,2.061732,0.625636,0.747006,0.994639,-0.260032,0.172603,1.044404
2006/6/22,-0.924580,0.077671,0.052322,-0.288600,2.204510,-0.412585,-0.555016
2006/6/23,0.496146,-0.137180,-0.540598,-0.172762,-0.511636,-0.341971,-0.010813
2006/6/26,1.283057,0.133209,0.018257,-0.095346,0.181270,-0.260592,0.486718
2006/6/27,-0.684174,-0.289716,-0.669404,-0.126317,0.141155,-0.156448,-0.924746
2006/6/28,0.096090,-0.499786,-0.652801,-0.260758,-1.549167,0.053033,0.521610
2006/6/29,2.728204,2.180275,2.372158,1.474245,1.624645,1.704728,2.174430
2006/6/30,0.957373,3.731304,3.779375,2.976848,4.224218,2.760861,-0.161465
2006/7/3,0.053937,0.383302,0.714456,0.741685,0.006434,0.553745,0.803571
2006/7/4,1.731778,-0.027154,0.276010,0.173877,0.609160,0.130453,0.000000
2006/7/5,-1.652487,-1.939226,-2.474463,-1.884985,-1.771454,-1.653363,-0.786730
2006/7/6,0.076323,1.251084,1.454687,1.068280,-0.600928,1.174819,0.232744
2006/7/7,-0.000708,0.303666,0.238831,0.222936,1.123455,0.703237,-0.702040
2006/7/10,-0.844428,-0.125969,-0.241290,-0.171810,1.291559,-0.414621,0.099040
2006/7/11,0.633598,-1.262327,-1.483512,-0.896104,-0.722719,-0.573820,0.390847
2006/7/12,-0.772648,0.129108,-0.151184,-0.299940,-2.495188,-0.524983,-1.110379
2006/7/13,-1.013263,-1.708260,-2.006937,-1.325589,-0.544224,-1.100559,-1.322749
2006/7/14,0.595454,-1.815618,-2.415018,-1.351936,-2.845588,-1.457254,-0.544651
2006/7/17,-1.838732,-1.714701,-1.140102,-1.346997,-0.685346,-1.005970,-0.144969
2006/7/18,-0.022467,-0.647834,-0.517913,-0.525087,-3.162442,-0.056371,0.174418
2006/7/19,1.515339,2.994527,3.299333,2.679829,0.389158,2.443224,1.873006
2006/7/20,-1.531515,1.031373,0.789717,0.417935,3.764216,0.549651,-0.935520
2006/7/21,-0.781468,-0.710314,-1.473142,-0.319351,-0.224671,-0.452381,-0.785313
2006/7/24,1.377960,1.417694,1.832558,1.036186,-0.578930,1.444981,1.667571
2006/7/25,1.349467,0.363494,-0.117966,-0.437745,1.339603,0.098094,0.708615
2006/7/26,1.096384,0.209800,0.214777,0.274211,-0.869319,0.389634,-0.047219
2006/7/27,-0.420682,2.030127,2.263466,1.813441,2.655391,1.821484,-0.471402
2006/7/28,0.788747,0.771823,1.000507,0.873578,1.860398,0.754443,1.238955
2006/7/31,-0.153355,-0.369992,-0.427627,-0.287130,0.903366,-0.634182,-0.106010
2006/8/1,0.251645,-1.342512,-1.581313,-1.033378,-0.926335,-0.727045,-0.487595
2006/8/2,1.523798,1.914749,2.027644,1.694719,0.606572,1.426927,0.609975
2006/8/3,-0.356194,-0.973169,-0.849117,-0.872854,-0.331588,-0.998687,0.148865
2006/8/4,-0.270573,1.750467,2.279072,1.934222,0.844849,2.024949,-0.089143
2006/8/7,0.734115,-1.861278,-1.959372,-1.255363,-2.694386,-1.061350,-0.274318
2006/8/8,0.573122,-0.029890,0.274877,0.159458,1.476483,-0.274181,-0.386017
